"","id","true value","MSM U included","MSM U excluded","SF method","BSA: time varying","BSA: time fixed"
"949",949,-10.2760888133456,-10.0088286470125,-10.8763678554401,-10.1984331750963,-8.91049919172623,-10.6038706088354
"950",950,-10.2726455023758,-8.64166768908124,-10.5297114908624,-9.62495311429822,-9.83352781907038,-9.85920837051957
"951",951,-10.2701343372967,-10.1978566903135,-10.8353341097895,-10.0955395386398,-9.93644432966069,-10.1974521329299
"952",952,-10.2732858632999,-9.66241592855852,-11.6282991089262,-10.8748173542133,-9.32819003759576,-10.5511202764913
"953",953,-10.2717344557374,-9.1556961497255,-10.1189019738856,-9.71677200040223,-9.43631383958403,-10.0465867020039
"954",954,-10.2648734178939,-10.1918513194129,-10.8049422186226,-10.1364907184608,-9.58022101923083,-9.59505589084909
"955",955,-10.2771473985937,-10.0580194941457,-11.6705673222129,-10.8622667669061,-11.1257284138569,-11.3610097497262
"956",956,-10.2718752235561,-9.83970006330965,-11.085107588061,-10.2442727565276,-9.56989187031895,-10.5410645308272
"957",957,-10.273522096713,-10.8359057762223,-12.121300951135,-11.2509890914478,-9.1545846538727,-10.8854308057744
"958",958,-10.2664336635753,-10.856552823127,-12.2619290308579,-11.0683188473611,-10.7949251113946,-11.4076766971061
"959",959,-10.2723903692735,-10.079588783559,-11.3158113283648,-10.3704121546111,-10.47362987629,-11.167801603472
"960",960,-10.284828946201,-9.70301868141529,-11.0009628772784,-10.3742903161151,-9.3474347875333,-10.3819650206519
"961",961,-10.260580135868,-9.74069211423011,-11.6153513109527,-10.6356663658611,-9.62139345186261,-10.7228022253256
"962",962,-10.2685874017412,-9.84070129904559,-11.4095706596258,-10.6943017167586,-9.98522925051084,-10.9485145425636
"963",963,-10.2766357514194,-10.778362442233,-11.5541131859401,-10.6745203688345,-8.01413808198383,-9.62300923271656
"964",964,-10.2774089129608,-10.2931070570883,-11.2680474113678,-10.3910115770472,-9.57494203912859,-10.2769939399324
"965",965,-10.2668171211665,-9.63075942775897,-10.5867402371142,-9.80649773041687,-10.214850033443,-10.3800502560879
"966",966,-10.2786769711208,-10.0728228503491,-10.8180804717308,-10.3085493582441,-10.3829791408151,-10.5555267325244
"967",967,-10.2795922536278,-10.0303651042155,-11.5158184388757,-10.9958758161136,-10.1947684221429,-11.1731256154727
"968",968,-10.2696784303604,-9.92913032173159,-11.101348165078,-10.440306777785,-9.01335054974742,-10.1556768104852
"969",969,-10.2799791808949,-10.9066493383814,-12.2170870407795,-11.1478355335084,-9.53047783149794,-9.84510989399622
"970",970,-10.2679207750718,-10.3632402675009,-11.3387685159519,-10.5370444374899,-10.2338140545199,-10.9986138756653
"971",971,-10.2684079938759,-11.2672828481242,-11.8972012543108,-10.736440873324,-10.1406681335519,-11.3176698371029
"972",972,-10.259588276957,-10.8521206058787,-11.890136710416,-10.8418038613666,-8.52169742861951,-10.2145788788342
"973",973,-10.2709257110495,-9.40368555342463,-10.7231958888576,-9.97242059038089,-9.53467449990402,-10.1945105874769
"974",974,-10.2799257910825,-9.97048737116762,-10.8446650937351,-9.99327633737104,-9.82547424512801,-9.91962860758207
"975",975,-10.2705516933056,-11.5318288093737,-12.593325361477,-11.5299607939308,-10.0000901355962,-10.8515228868458
"976",976,-10.256894286597,-10.6547178673492,-11.9748028925942,-11.0599124001041,-10.3510744589698,-11.0096205995469
"977",977,-10.2617823640628,-11.2144220846481,-12.3515881213859,-11.1355203491799,-9.75513774905434,-10.8538962581014
"978",978,-10.2638503126758,-9.60833520156713,-10.6859229317533,-9.72932051150841,-9.86309230957703,-10.6742202595383
"979",979,-10.2649317531124,-10.6455840849375,-11.8208943676104,-10.8096694624622,-10.3540329168977,-10.9052680073122
"980",980,-10.2774335477422,-9.96101725288425,-11.5332356983126,-10.7231514619376,-9.13827888263714,-10.1411962691429
"981",981,-10.269943843419,-10.5200155087691,-11.6585818623196,-10.5800712501355,-10.3450497982781,-10.3979160312321
"982",982,-10.2707915673174,-9.33448029161892,-11.2123639206425,-10.2849159617018,-8.72350803588042,-9.64070710265075
"983",983,-10.2577348471854,-9.22051472585885,-10.7258562653795,-9.87353387030001,-10.2099366536213,-10.4912854034694
"984",984,-10.2686760821635,-10.4056448948795,-11.7653342737812,-10.542408661839,-10.4063776791937,-10.3975045575352
"985",985,-10.2577891759878,-9.46611331495657,-11.1894989473435,-10.2900867836119,-10.0063909872894,-10.9430798800766
"986",986,-10.2682950357608,-10.5411388231973,-11.676187035303,-10.7354968838658,-10.6588651758253,-10.8297095720648
"987",987,-10.283068460826,-8.81575914892585,-10.6919656401133,-9.88846296719098,-8.84182506776012,-9.36346877296413
"988",988,-10.2665038979649,-9.86481170942681,-11.9573567191113,-10.8756112562396,-10.7989981528468,-10.7014053718265
"989",989,-10.2587372622807,-10.5765041657296,-12.3937398927192,-11.2281228957508,-9.68702917620866,-9.16501476212114
"990",990,-10.2638518876346,-10.7706927029818,-12.373977047757,-11.32465773041,-9.59809595629222,-11.4384523133706
"991",991,-10.267254421845,-9.82830864061503,-11.2703402582842,-10.4615928170184,-9.74724442691973,-10.2971629182193
"992",992,-10.2800573028537,-10.2882940536038,-11.8173611462999,-10.8246615895051,-10.177955089098,-11.1303522344222
"993",993,-10.2679683000765,-10.3101945323219,-11.5911731681053,-10.655780459036,-10.2621475588983,-10.96431083781
"994",994,-10.266524019636,-10.5637420752288,-11.6859461896582,-10.6285270174236,-9.31300105486037,-10.4382788229996
"995",995,-10.2716685508278,-10.5421603431628,-11.3779729596227,-10.2320384948323,-10.278758343848,-10.884764224736
"996",996,-10.2825421680883,-9.89072538203502,-11.4356252366686,-10.4590872618671,-9.51697281092338,-10.1479346319086
"997",997,-10.2758752533124,-10.0876595861628,-10.7108022853203,-10.0054737790624,-10.97352628497,-10.9150882996681
"998",998,-10.2687313067154,-10.4748381696981,-11.421126558821,-10.3866857224473,-9.85021603001176,-10.9928437397664
"999",999,-10.2793480246261,-10.1971473464446,-10.9990022456219,-10.202138834398,-9.35874916913613,-10.8130241346498
"1000",1000,-10.2720499658081,-10.2486249408037,-11.3489399656783,-10.3111733183025,-10.4425179573895,-10.5579634225261
