"","True Value","MSM with U","MSM without U","SF (MSM)","SF (BMSM)","SF (MSM, h=2)","SF (BMSM, h=2)","BSA time varying","BSA constant"
"664",-10.2734227566474,-10.6812114309553,-11.5723179535378,-10.2120652809808,-10.2267883129289,-10.1527843542875,-10.165192313354,-8.98294340728655,-10.7175557168499
"665",-10.2731647806601,-9.70130599790332,-10.6511038740813,-9.46055609688228,-9.47438039452588,-9.45755475522168,-9.41294356084259,-9.22073221049743,-10.2152668913591
"666",-10.2696322179501,-10.9157691479089,-12.2161084859372,-11.0096109559207,-10.9892623366978,-11.0193131753195,-10.9818014409298,-9.19273502369058,-11.4577455880931
"667",-10.2595812667237,-10.3558939299641,-11.565490565372,-10.5133063461715,-10.5497905480187,-10.566069780048,-10.5894502179305,-10.5496590648045,-10.8575048606588
"668",-10.2732039647295,-9.92824080561219,-11.0181082116892,-10.2124819425595,-10.2058863913131,-10.2538906431591,-10.2690888801687,-9.36144736542102,-10.6142127748993
"669",-10.2614725518523,-10.1923768343903,-11.4061686257333,-10.4010158094198,-10.4409727056404,-10.4108383855593,-10.4592055802252,-9.85029064562092,-11.2013839450252
"670",-10.2703054932764,-9.60775474770959,-11.4084677394194,-10.3474951634086,-10.336640819155,-10.3307845422989,-10.3148610906054,-11.1335465396109,-11.3331593951079
"671",-10.2686578966533,-10.0794117721437,-11.4632888637494,-10.2174765183955,-10.2294569824694,-10.2145863096843,-10.2076604820025,-9.45698294925034,-10.2851765096008
"672",-10.2650587708865,-9.56818223229342,-11.3037457317084,-9.97335037694355,-10.0012785332336,-10.0025691162999,-10.0837604435118,-10.8954341611799,-10.944386205712
"673",-10.2776598227678,-10.1157176711233,-10.719018524955,-9.74388724267316,-9.74192402979392,-9.78690084375949,-9.7850150981679,-9.00005331798133,-9.20108314061036
"674",-10.2682464441019,-10.6657548183214,-11.8210148013815,-10.687671327787,-10.7009595738396,-10.700286092427,-10.7651840871874,-9.42167438735716,-9.49099321150766
"675",-10.2733805084628,-10.4728176569755,-11.2549461648508,-10.5126400001931,-10.4838295569411,-10.5714247842141,-10.5359480174868,-10.1617930851557,-10.9559659127985
"676",-10.2661857753957,-9.71741518859561,-10.6174428350559,-9.45094832893385,-9.50236957347683,-9.46769474273688,-9.50696370579051,-8.9368158891368,-9.52798374006965
"677",-10.2797425993005,-9.56312763974574,-11.0349534132945,-9.97947680050711,-10.011964647047,-9.93613044803833,-9.97490757835489,-7.9500606458209,-9.18236232145253
"678",-10.2689834483079,-9.4855882152908,-10.5946229049596,-9.62291296722933,-9.58691323581719,-9.67111305279011,-9.62695693862097,-5.93070386666276,-10.1981210238301
"679",-10.2738199462704,-10.5312019320994,-11.6205714180818,-10.5709478831196,-10.5297468506947,-10.5453541197977,-10.5364378285342,-10.140563452978,-11.2042366258909
"680",-10.2725014806677,-10.5580725275686,-11.1452816837376,-10.1537648311569,-10.1670874040109,-10.1053692966171,-10.1157232831432,-9.14249138111378,-9.97124139950131
"681",-10.2599171420724,-9.84482404480046,-12.3120643879116,-11.2775044134553,-11.2769818039873,-11.2111781408258,-11.1712981563813,-10.5988040593443,-11.5107452877406
"682",-10.2687050612049,-9.74983022002224,-10.9144407725059,-9.92328526654279,-9.94765599185296,-9.90759795397338,-9.91468313279425,-9.95340302926975,-10.4276568365157
"683",-10.2773989805617,-11.0091002973719,-11.8069574032595,-10.3896601143156,-10.4273798966015,-10.4221282252148,-10.4490651620529,-9.40125842138152,-10.0168846720503
"684",-10.2754947829772,-11.1251217779019,-12.1290852623512,-10.8995269115514,-10.89843667288,-10.9088688375242,-10.868702955251,-8.52478361541873,-10.4726270045186
"685",-10.2653190735215,-10.1464067797001,-11.021809638041,-10.0674645314466,-10.0707476911878,-10.0172232049962,-10.0328517742169,-8.40082434221945,-10.2880788902357
"686",-10.2725348546786,-10.5798198818591,-11.9156399782957,-10.6065846258048,-10.59341296626,-10.6515690244159,-10.6745192544676,-11.3088581568797,-11.2044073309499
"687",-10.2668056348601,-9.8229907068483,-10.9108669616018,-9.83188260113091,-9.84223006658715,-9.86576514989898,-9.92427561993673,-10.2375996116322,-10.8986200825972
"688",-10.2681189863397,-10.5275179740472,-11.3606100772398,-10.1506152136324,-10.1793579900534,-10.1607725262246,-10.2333385786243,-10.0593269008003,-11.1811923987334
"689",-10.2670822984908,-10.4217451463659,-11.2154913076072,-10.0485490582696,-10.0519972271816,-10.0879694714922,-10.1166038502806,-10.4579788119338,-10.7885525832327
"690",-10.2684817361548,-11.0762798453293,-11.9241546434798,-10.612381880793,-10.6583509008292,-10.5882372870455,-10.6468786638208,-10.857352635172,-11.5644434052339
"691",-10.277144341551,-8.57310351730154,-10.0727687203651,-8.94591287053016,-8.9748418170802,-8.96468035084595,-9.03734618121186,-9.86954712035144,-9.6475715898773
"692",-10.2748464561056,-10.6168553245608,-11.7166010574565,-10.3882472575814,-10.4116468851024,-10.3634121167929,-10.4237324843576,-10.1072452201334,-10.8706645540465
"693",-10.2676804628835,-10.1822070761507,-11.4239534034136,-10.4270392794726,-10.4297721317058,-10.4866697491651,-10.4206523120791,-9.53452353832279,-10.4782431660191
"694",-10.2753251661641,-9.67232806818737,-10.86516644973,-10.0249322377891,-10.0506807690512,-10.0329694893624,-10.132384755833,-9.41211054055691,-10.3228232701012
"695",-10.2693393373333,-10.9315406533891,-11.8544542043753,-10.510617050089,-10.4973961773444,-10.5057749277571,-10.4627920228939,-7.67599477643573,-9.66838901311038
"696",-10.2798030890942,-10.3427130903654,-11.6399324293575,-10.2743900840557,-10.2663474860849,-10.2931127095315,-10.3086729211129,-9.2486105871326,-10.6783214691079
"697",-10.2652031779289,-9.55513231803232,-10.4785466354284,-9.84938181465903,-9.86702598454615,-9.82446537144749,-9.87981363031064,-9.52071070730381,-9.66506729411696
"698",-10.2704091789914,-9.67945844788427,-10.7777681664212,-10.0934249224354,-10.0899514593716,-10.0978392541318,-10.1032839982851,-8.29442993280071,-9.64912033773345
"699",-10.2760102981516,-10.4564507695657,-11.7887717942304,-10.3096908262289,-10.3505304060562,-10.3056710125738,-10.2909449967119,-9.68284620627467,-9.5915337412601
"700",-10.2793430554439,-9.3688403572828,-10.6115455695136,-9.50846854810872,-9.51461095567839,-9.4970462264501,-9.53485332692338,-8.68834504337292,-9.703231662241
"701",-10.2702149852681,-11.2508068819633,-12.4319863971147,-10.9902056810076,-10.9466117687829,-10.9930421334474,-10.9408199462227,-8.50623209691798,-10.1086312019816
"702",-10.2650336068095,-9.17744767407651,-10.7638773099162,-9.98059342773798,-10.0017162103837,-10.0194186121198,-10.0452607277097,-8.45881802949765,-9.69473550943722
"703",-10.2661845683302,-10.1891963308274,-11.0151316057504,-10.2195330073602,-10.1997749236145,-10.2078735082765,-10.1790722792419,-8.41110987119653,-10.1870596075578
"704",-10.2647692860576,-10.7971455404502,-11.4902827393585,-10.3636160398675,-10.341779566106,-10.3905450312594,-10.3502260733044,-10.2165165240381,-10.991819333612
"705",-10.272095001934,-10.6640469342051,-11.2963746755232,-9.95799763450856,-9.97555717895687,-9.91203922299967,-9.90838543127344,-10.2786297122643,-10.7427187765787
"706",-10.2640874494526,-10.751582475176,-11.9333116864156,-10.9222612170752,-10.9387472119754,-10.9480987618274,-10.9176127558067,-10.6110053840285,-11.0821172276997
"707",-10.264621564715,-10.2058935240429,-11.3601060367225,-10.3188165635151,-10.3359499841711,-10.3749364925012,-10.4069894759208,-7.99759394730398,-9.68767044889348
"708",-10.2684439369707,-9.5263025536972,-11.0387166237496,-9.86767565825756,-9.89547968787875,-9.80329861571395,-9.74765167047889,-10.1380502035679,-10.7813477420334
"709",-10.2746262438177,-10.2617155568075,-11.6175847539237,-10.4484585240559,-10.4811530840447,-10.4184613057684,-10.418001771049,-8.7543483377446,-11.4432651056595
"710",-10.2756027434262,-9.47748974078471,-10.8982070849662,-9.70342124638141,-9.7355804815489,-9.68761017038319,-9.65639790179189,-10.3396365584048,-10.4673716333524
"711",-10.2608740748723,-10.7418147047176,-11.9934538402093,-10.7218315350256,-10.7428347133205,-10.6798411467544,-10.7457599502228,-10.499722592954,-11.0999987840972
"712",-10.2647166761578,-10.7790293405197,-12.350299993619,-10.8659318368865,-10.8411428336846,-10.8445194726257,-10.7867631980663,-10.6356961153195,-11.4744419484982
"713",-10.2666942956411,-9.98781788791436,-10.8221818167992,-9.68144041627901,-9.72325880345793,-9.6804686678288,-9.80198866029869,-10.77078673272,-10.4075342123176
"714",-10.2613759221025,-9.85625082496474,-11.1608564861823,-10.1965459762191,-10.1860340653181,-10.1904599235808,-10.1828463325902,-9.8999676017911,-10.6369195246296
"715",-10.2764263803973,-10.4416165988451,-11.2648443964674,-10.1192187167463,-10.1243571077016,-10.1290866728685,-10.1259812793156,-10.3345985015672,-11.2597068287776
"716",-10.2709493943295,-10.6052371263711,-11.1953191963998,-10.1535245750074,-10.1863435841615,-10.1342024406809,-10.1781197935535,-9.54969275452329,-10.8706334410103
"717",-10.2707941955241,-10.1337489596725,-10.7988439995143,-9.9720504864796,-9.97207923811748,-9.92809601627968,-9.91350668858877,-7.52351005577287,-8.832300029332
"718",-10.2636683843755,-9.97710416478681,-10.8632350717979,-9.80511537291488,-9.78475957623091,-9.7986761942758,-9.76655950100358,-7.66443559000322,-9.51163312297051
"719",-10.2697394360722,-10.3821437550256,-11.5111645962048,-10.5202644007646,-10.529291177685,-10.5275471279682,-10.5586865113977,-8.84220030074276,-10.5291677087108
"720",-10.2677200742013,-10.6387134829105,-11.3611300081618,-10.2168447942356,-10.2200589190629,-10.1923415566926,-10.207852043118,-10.0348539542992,-10.4782508525906
"721",-10.2702992798622,-10.3590454876546,-11.5840250695636,-10.5747597995503,-10.5841087973454,-10.6026440852821,-10.6202743407974,-10.5979749979458,-11.3270531555267
"722",-10.2568990173438,-10.0163066118036,-11.0158291303846,-9.96334073173544,-10.0183004060054,-9.95818007002233,-10.036467977141,-9.87691357042412,-10.2579339162338
"723",-10.268430194868,-11.0221838360039,-12.2288850029773,-11.2920189570297,-11.2988702696066,-11.3228825165851,-11.2912949300207,-10.4029765378182,-10.9184126226083
"724",-10.2764106182322,-9.31486029249124,-10.3398636033129,-9.38407212214439,-9.42524448794465,-9.36205213185159,-9.39774701418063,-8.60536977631452,-9.13302863157698
"725",-10.2809943279429,-9.7308197555929,-10.800342284702,-10.007337242662,-10.0037418779685,-10.047272159409,-10.0140423016977,-10.3168400893562,-10.6100208186898
"726",-10.2755775368485,-9.77770066597435,-11.606238008881,-10.2117594555307,-10.1916389834948,-10.2776905028102,-10.2993018773187,-9.71837671837083,-10.6674006196232
"727",-10.2689590544538,-9.78472078372803,-11.146933083849,-9.90905906541613,-9.93221454689657,-9.9398069229856,-9.94433782329005,-9.99362042800844,-10.5767768178871
"728",-10.278084501291,-10.5134806901248,-11.3090317744965,-10.1199055390723,-10.1355447234879,-10.0832926491752,-10.0594004815535,-10.3396120237218,-10.7379664626126
"729",-10.2751093874222,-9.28808805831144,-10.2730042459485,-9.3204766924029,-9.30659437070033,-9.30758021768959,-9.25392662123575,-10.1611900124907,-10.5759812709912
"730",-10.2768019230393,-9.84850088559913,-10.932353452628,-9.63558406760471,-9.60787817155719,-9.60721172390208,-9.55386607134898,-9.10918606646663,-10.6949780142019
"731",-10.2770878452251,-9.40895469519872,-10.5563821248911,-9.6822506396729,-9.68649192555477,-9.67227875769005,-9.69841297095993,-8.48143316102334,-9.38563472263085
"732",-10.2718062570128,-10.0514671373474,-11.3590238311009,-10.1928555620364,-10.1793205659622,-10.2629628705117,-10.217886436741,-10.9919958794454,-11.3506355478239
"733",-10.2685391425023,-10.0898307517815,-11.7033566184156,-10.4826498856452,-10.5032870614842,-10.5119450550864,-10.5044438354573,-10.8547617126124,-11.1198027983685
"734",-10.2712813184332,-9.48938809676059,-10.6211874377069,-9.6877046665547,-9.7824368516035,-9.7250395293189,-9.7926556776371,-8.20235849437454,-7.95930936091103
"735",-10.2626281998456,-9.10718463795919,-10.5317437002458,-9.74978312047019,-9.73298161779331,-9.74275019972496,-9.68348015818618,-8.51163436054148,-8.72355394306311
"736",-10.275437482882,-9.75213145841213,-10.851491860238,-9.93948513864916,-9.96017464919199,-9.98790886196603,-10.0620277343753,-8.08405195626096,-10.3472999776101
"737",-10.2570862410449,-8.74089897282623,-10.7312303628023,-9.43252909300243,-9.42880248324507,-9.45085769502103,-9.40839910378027,-9.86116661975617,-10.8172609923528
"738",-10.2626027153556,-10.4899048503624,-11.3246665121267,-10.4907509031953,-10.4645511566451,-10.4691343344277,-10.4431725565911,-10.876081216861,-10.9689632686769
"739",-10.2733776919903,-10.2836853232013,-11.1100618405038,-10.0633158052485,-10.0701688602213,-10.0568747573979,-10.0508084577702,-7.61817003714249,-9.47350634688404
"740",-10.2618840755424,-9.82295706495383,-10.7245906304291,-9.82938513766933,-9.83704464044761,-9.86043069825003,-9.87885006959948,-9.53779030515755,-10.4045327633904
"741",-10.2744957875706,-9.74720621895669,-11.7287408673585,-10.4961669355656,-10.5014897942962,-10.5104408102148,-10.4835977736797,-9.85151401349442,-11.4024646171295
"742",-10.2685410764852,-10.4028707751262,-11.4641979496252,-10.0665839419135,-10.0708520876383,-10.0631230207327,-10.047018360376,-8.74589870459356,-10.247089791913
"743",-10.2711788488405,-11.0493495232154,-12.0674048796992,-10.7688765015768,-10.7679842780646,-10.8544030525707,-10.7938014526602,-11.2477512400451,-10.8588674727012
"744",-10.2663266389271,-11.0990631826943,-11.8787697716687,-10.6298456434767,-10.6381667066353,-10.6140409397763,-10.6329415489638,-10.4404879912557,-11.0304336078896
"745",-10.2806764665972,-9.51265273622748,-10.7816092252226,-9.74656373830097,-9.73108107427964,-9.75050424365126,-9.74271561473664,-9.05145174075248,-10.343538519636
"746",-10.2654200575378,-9.95719186921927,-11.1000794992831,-10.0461511107934,-10.0685115141499,-10.1004249466015,-10.1397722432611,-6.72638962170895,-9.07585495634716
"747",-10.2568419556519,-10.037961534191,-11.1574155107029,-10.1378640102993,-10.1352549329123,-10.1239726462679,-10.1524658646082,-9.26549436284536,-10.2583153866708
"748",-10.2653664217716,-10.5356434442968,-11.7903435776527,-10.4231684866556,-10.408042078225,-10.4096783222082,-10.4341766454128,-8.66865346784709,-10.5339243423135
"749",-10.2618386619178,-11.1249414309809,-12.0860048986285,-10.9799779059827,-11.0132504422147,-11.0067676728064,-10.9765428276341,-9.68503965477093,-10.6461822095729
"750",-10.2756560683782,-9.72900187221638,-10.2532463818307,-9.38078427478291,-9.44089221544007,-9.40297187285828,-9.45671549083413,-9.60896823432809,-10.1734760124473
"751",-10.2695751553689,-10.6258842232094,-10.8300955911576,-9.60689050971304,-9.60667173603574,-9.63272628062184,-9.66636040712554,-9.52210296337377,-9.96349446666263
"752",-10.2645953523942,-10.0100680421778,-11.667429498127,-10.3712236169165,-10.4326825205281,-10.2908196905095,-10.3368502029513,-10.3135198326069,-11.699527547082
"753",-10.2778666854258,-10.6519262220389,-11.6749476807437,-10.3581642425023,-10.3483548876625,-10.3964490716551,-10.3421721317833,-10.5718216667985,-11.1593193154897
"754",-10.2695692595263,-10.2962041632983,-11.5538742349638,-10.3541314461455,-10.3327926955197,-10.3622495822371,-10.3661135556112,-10.3497941344039,-10.8478447855566
"755",-10.2631897371967,-10.1708196702687,-11.4198429893773,-10.4534776898503,-10.4479272302303,-10.4409334619459,-10.4433607340909,-10.2207279531863,-10.2603689552248
"756",-10.2679558524561,-10.3417396506464,-11.3517995283302,-10.0493479915935,-10.0937033860647,-10.1001105447982,-10.1269788292228,-10.0051691114898,-10.5947896786768
"757",-10.2772516144765,-11.135578006617,-12.6713773366317,-10.9509957945989,-10.9176329492552,-10.9473500510395,-10.8953181841693,-11.083600576886,-11.7619348329425
"758",-10.270559714584,-9.5099488137734,-11.2107352495074,-10.037199081621,-10.0938245622278,-10.1009236288352,-10.1786525724789,-9.55223979027702,-10.6240955503176
"759",-10.2680277367704,-11.0098021062562,-12.0266784440624,-10.7647874906721,-10.7638249187522,-10.7446694782267,-10.7426059780154,-10.1038410649333,-10.83583578207
"760",-10.2612360806182,-10.2621229054215,-11.0050538287398,-9.66583069661701,-9.67042368046367,-9.67282179525971,-9.67732894799346,-9.01372461904801,-10.4469521911306
"761",-10.2633195385108,-9.37694788561086,-11.1579436089469,-9.93506092910943,-9.95225643239312,-9.94702057513576,-9.9269974439765,-10.4361944491852,-11.4580617264932
"762",-10.2603485577112,-10.8169645874652,-11.8119837221413,-10.6967341342234,-10.7193849471701,-10.7410585629792,-10.7665891860332,-9.09661409315927,-11.1599716871171
"763",-10.2702024903945,-10.7934927521956,-11.733483073252,-10.6308231660564,-10.5829572006479,-10.6645134676255,-10.5941224470615,-9.19809866750822,-9.51175765562061
"764",-10.2772656368986,-11.1544242775127,-12.2964390975667,-10.9944442553237,-10.9677677393429,-10.9574151972489,-10.9207519276657,-8.57284725211178,-9.58427137329375
"765",-10.2775692384747,-10.7212190121892,-12.0516698289979,-10.8016056933372,-10.8450605878537,-10.8159807222046,-10.9068227222601,-10.8263726581508,-11.2230181198839
"766",-10.2680242966811,-9.63008302075965,-11.1575486327989,-10.2359844550518,-10.2520248045903,-10.1822526034264,-10.1670473254039,-9.69229056086904,-10.4210000952625
"767",-10.2709693868299,-11.1387436994614,-12.4491121006337,-11.2937095543836,-11.281013983713,-11.3045662405271,-11.2833669996437,-9.4724852808751,-9.61529500014475
"768",-10.2654026047915,-10.171343210704,-11.7867136573578,-10.5592967246081,-10.5336132102753,-10.5455378437651,-10.5324339185857,-9.13387224702203,-10.057375266684
"769",-10.2761900911431,-10.4262018868022,-11.4072397003293,-10.0783071723067,-10.0509127815044,-10.0782395975665,-10.0461318829355,-9.5203672933334,-10.406492375169
"770",-10.2651498464175,-9.92215810458413,-11.7387484624298,-10.5219232919342,-10.4994709676102,-10.5536161749934,-10.4852886658153,-10.0635510341155,-10.3167834049981
"771",-10.2709229305787,-9.37578568585908,-11.3301628236682,-10.1980557007597,-10.2575871903344,-10.2059746468547,-10.2985184581197,-9.04065817511661,-9.41562104268439
"772",-10.2728016416155,-10.3863104552451,-12.047360085178,-10.7831390594651,-10.7687773201687,-10.7995796033819,-10.7788124411962,-9.25216205521018,-11.2260995266129
"773",-10.2625043968725,-10.9650157448713,-11.8503509455027,-10.7207623598294,-10.7111281779183,-10.7686036331997,-10.754551915413,-8.81744600004919,-10.5917756029557
"774",-10.2660120455587,-10.4807310774767,-12.0026669549882,-10.4928370683819,-10.4836842426415,-10.5144347214657,-10.4855621383643,-10.5820820930611,-11.1058904331629
"775",-10.2692799378206,-11.4545474120098,-11.9848472443555,-10.4510279673546,-10.5133254245682,-10.4975627951971,-10.5615432091264,-11.1755259482609,-11.4705635281882
"776",-10.2659556171237,-10.5997895591702,-11.0657926797662,-10.1545870661994,-10.1757556043344,-10.1459972753646,-10.1529814045314,-10.1232011344815,-10.8214439182169
"777",-10.2773207941563,-10.6417315597317,-12.3336986507924,-11.2187643963775,-11.2067489700591,-11.2244256731314,-11.244532011472,-9.2141996661664,-9.04683970238959
"778",-10.280580444077,-10.5222316554217,-11.958958078451,-10.6353701263039,-10.6379400013083,-10.6071799676467,-10.6258974327456,-10.0351330108669,-10.9730265791766
"779",-10.2614902397004,-9.42363161007331,-10.4982508572205,-9.46570459553924,-9.46237158581133,-9.47054952144262,-9.46351474346229,-9.04205636470114,-10.0232205094406
"780",-10.258840431575,-10.2304047455321,-11.837673746798,-10.8409031547886,-10.8330731660403,-10.8616307583541,-10.8419371383339,-10.6326766116926,-11.3474314775403
"781",-10.2659545358769,-10.8517634201533,-12.4311980440932,-11.3994868068405,-11.3890376174216,-11.4521114957282,-11.4204621324772,-8.86046268976276,-8.35912451401324
"782",-10.2742471101129,-10.9577022796872,-12.14249740615,-10.5896194471031,-10.5678719586159,-10.5844367708572,-10.5540458762852,-8.74384702886073,-9.80504541437326
"783",-10.2745131912821,-11.2602670689278,-12.0159999587033,-10.9432154539206,-10.9298461597734,-10.9657673641031,-10.8762902354297,-10.0915338222013,-10.844774380873
"784",-10.2766626981113,-9.34519543673742,-11.0229162912791,-9.84808467279309,-9.86107345091983,-9.86570077733935,-9.8608266837078,-9.36253719262436,-10.694585385214
"785",-10.2729997326549,-10.5356254371724,-11.7063298229296,-10.420731314529,-10.3897099762474,-10.3993998682906,-10.3181296696769,-10.3196328681777,-10.9850179010239
"786",-10.268462650472,-10.5913172241661,-11.6735775140635,-10.6569225955748,-10.6427073801374,-10.6993350026306,-10.6946924583152,-10.3864576710722,-10.9246024346532
"787",-10.2742447245347,-10.9461051760816,-12.0175431944562,-10.786832422889,-10.7761084926471,-10.8076020399671,-10.7919056014643,-10.8109348475298,-11.3327315630442
"788",-10.2752404116449,-10.3379452365504,-11.4642668886391,-10.040873438643,-10.0413258014275,-10.0584725826435,-10.0259594650642,-8.1368533185151,-10.2650304271062
"789",-10.276583624274,-11.072513075529,-12.2170026011713,-11.0438785662523,-11.0376531684972,-11.0552564164415,-11.0661629701709,-10.7124933771483,-11.2109966406726
"790",-10.2694654554668,-10.4607982948669,-12.1506213816436,-10.616779882749,-10.5848699488116,-10.5839373730671,-10.5702466142983,-8.35790139054795,-11.7028669227665
"791",-10.2784914562077,-10.7455448852982,-11.8557910341191,-10.7368668058294,-10.7567034131605,-10.7276312937132,-10.7226919659303,-10.4835252599776,-10.8631527624516
"792",-10.2573469270736,-9.54502785235968,-11.0126421821769,-10.180727699974,-10.1826439779586,-10.1973264861037,-10.2492013577164,-8.75468892552338,-10.2606742440452
"793",-10.2697752398214,-9.38998012370616,-9.91576243908737,-9.04642562691386,-9.06782043559662,-9.04645401922317,-9.12049514533897,-9.02037946983158,-9.88264719777279
"794",-10.267499646054,-10.5191380565508,-11.9200038023355,-10.7034971342631,-10.6971487119621,-10.6882692801339,-10.6667603331085,-9.24133211387122,-10.9815927168084
"795",-10.2527973624377,-10.5768831795413,-11.5362372742178,-10.1667944684015,-10.2309784969124,-10.192124537781,-10.2735167105452,-11.254469161796,-11.4991839219119
"796",-10.2761337478043,-9.70682292138095,-10.6982162518847,-9.83776832477304,-9.84042333017874,-9.91493827163695,-9.9136727175876,-9.08524540296263,-10.7791911407221
"797",-10.2767804950837,-10.3196692182305,-11.6063138436505,-10.459700706614,-10.4197321675962,-10.4396634919618,-10.4100222749805,-10.7061789339665,-11.0464043104009
"798",-10.2652104675698,-11.8756114972825,-12.6545618031828,-11.3570775043721,-11.361002308316,-11.4211566547747,-11.4130889868985,-10.6457738620644,-11.3337660345472
"799",-10.2690248234675,-10.3718859413209,-11.6850850909203,-10.6550556149941,-10.6666550166504,-10.6727673249713,-10.733944562912,-10.6150323936548,-11.1744619391815
"800",-10.2696640943089,-10.102885384566,-11.1153821853397,-9.97539937705062,-9.99885093318863,-10.0342079934439,-10.0482912146542,-8.78846618170044,-10.3361964105706
"801",-10.2809430307045,-11.265863935319,-12.7034042284466,-11.1721164843389,-11.1733634098621,-11.240852415989,-11.2596947476587,-9.11178702985741,-11.0230725691324
"802",-10.2762383528775,-10.2688863411441,-11.7717769874775,-10.4428291164542,-10.4575172270767,-10.4136367104546,-10.4030040608549,-10.2209820810728,-10.8878607553958
"803",-10.282851115053,-9.7602739051323,-11.1571939495424,-10.0985203299424,-10.0923876371576,-10.0860292884733,-10.0883621227563,-9.51093949404162,-10.7563899288014
"804",-10.2785504668036,-9.44165820475894,-10.643683139833,-9.57843234321722,-9.58347844951883,-9.61403421870364,-9.66166699593215,-9.02170923383101,-9.15650925150556
"805",-10.2579008798402,-10.2879630248263,-11.4405295111443,-10.3696109876384,-10.3784942478742,-10.3939499278932,-10.3934404507321,-10.3154045685563,-10.7768045860976
"806",-10.2743500033817,-11.7314489222274,-12.57669963017,-11.2120137567368,-11.208372953628,-11.206660028989,-11.1900889905481,-11.5539917387098,-12.3101351420323
"807",-10.2727581874649,-11.3854752362265,-12.2968550976983,-10.9939735176075,-10.9751165374175,-10.9696491219879,-10.975956749763,-9.88877812850009,-10.8003489900843
"808",-10.2770572115145,-10.3460295288395,-11.5447118490829,-10.4999280747023,-10.5137513789314,-10.5350634201002,-10.5135612917977,-10.2904502691483,-11.040465688307
"809",-10.2682769979282,-10.0336698465002,-11.6931833298521,-10.5724364058783,-10.5745669695904,-10.577160350681,-10.5616137263,-10.5084323915332,-11.1865666929157
"810",-10.2623563952194,-10.7268699640857,-11.3834866014536,-10.2795859606546,-10.3031097891936,-10.2928327891595,-10.3038160674622,-9.97757005498497,-10.3993453950426
"811",-10.2706765164262,-10.4142749905042,-11.5026836809561,-10.2413182610242,-10.2515076744536,-10.1626136053451,-10.1599635388245,-9.6923432499899,-10.4615644351935
"812",-10.2646955302778,-10.7493005603465,-11.9029854317646,-10.7713407017459,-10.7730980188895,-10.7557756844635,-10.8285200755987,-10.4523447920208,-10.9105653433792
"813",-10.2666758692846,-9.4845755428542,-10.8237008562852,-9.75807981405184,-9.83587800231416,-9.76202347067748,-9.81553646637878,-10.37274862549,-10.7319636850836
"814",-10.2749295261674,-9.82129402607299,-10.8349398255215,-9.55073826973224,-9.6088205517775,-9.62008076667108,-9.7488967428232,-10.2730369693628,-10.8178041370138
"815",-10.2600983519392,-11.080332225986,-12.0042904544652,-10.6063206854412,-10.6091899328281,-10.5413307739202,-10.4976722829519,-10.4914666482079,-11.504960340446
"816",-10.2634341866009,-10.8046963568942,-12.0677710043239,-10.6242769436155,-10.6569983322242,-10.715029292314,-10.7134359193056,-10.5707292215883,-10.6689903564564
"817",-10.2772298154783,-11.8312220712733,-12.4257792876334,-10.8896707231798,-10.8396366917104,-10.9171744765283,-10.8747190172549,-10.4411542365542,-11.3241371175432
"818",-10.2618684739411,-9.76952660054891,-11.3030919718122,-10.107572564731,-10.115215593008,-10.0873686936176,-10.0878889453558,-9.82942406257185,-9.33849779471133
"819",-10.2711660344703,-9.80992658146489,-11.1794495748292,-10.2747052757835,-10.335257338459,-10.285543411018,-10.3168571007671,-9.39446361764397,-10.6330747112343
"820",-10.2583021681822,-10.7548490268606,-12.1814185492996,-10.8654019930377,-10.8729742810769,-10.8763474782651,-10.8859265192063,-9.71355849410948,-10.8653527392392
"821",-10.2686860110847,-9.98282933240586,-11.7702091133426,-10.6374088160581,-10.6281908619683,-10.5836778676186,-10.581235244199,-10.2195664220201,-11.6097462580293
"822",-10.2624048907687,-10.549133032962,-12.1027284054337,-10.8143806412217,-10.8319477244852,-10.7734207100569,-10.7885078774791,-9.81854405858549,-10.9162671972987
"823",-10.2759878084357,-10.3755094863629,-11.5352366192085,-10.5585919652705,-10.5992533926016,-10.454793985582,-10.4829171749327,-8.42963019925892,-9.22978579201203
"824",-10.275410846485,-9.79197576180727,-11.789393415722,-10.5865214224006,-10.5894960906859,-10.5887166777897,-10.5824866096888,-9.36133603716937,-10.6627760591419
"825",-10.2641451857434,-10.279799887409,-11.6237612925791,-10.3546251488635,-10.3900002301673,-10.3682846715509,-10.4398789301311,-10.6477279775515,-11.4325129050794
"826",-10.265385553001,-11.3687983334952,-12.0623626736088,-10.5582234686428,-10.5474803703263,-10.5995512332467,-10.5680287004281,-9.32014326391812,-10.9682608631023
"827",-10.2649414770243,-9.6484208203442,-10.5252950379851,-9.89087851521399,-9.88952393793183,-9.91813145618602,-9.9454051645717,-10.9935022780317,-10.7458407890234
"828",-10.2621881052386,-11.7502214576713,-12.7861060045317,-11.595163607142,-11.5926017902347,-11.6052775568994,-11.5396495899579,-10.4011315626358,-11.8753765780453
"829",-10.2658387787829,-9.74390812039546,-11.5140096737975,-10.2818333376762,-10.3171720526394,-10.3076751088583,-10.3523500079252,-11.2772970705923,-11.4865395436639
"830",-10.2764552956874,-10.1607411652136,-11.1342713506374,-9.97935589766906,-9.9954331298202,-10.0447306702819,-10.0831630367516,-10.2636444354575,-11.3178369386389
